0.13638+0.081211i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
3.677e-13+0.32484i
0.0069142+0.42212i
-0.044671+0.50407i
-0.18782+0.32533i
-0.27727-0.047572i
-0.19868-0.39768i
0.0082611-0.46766i
0.2033-0.17349i
0.16242+0.16242i
-0.17349+0.2033i
-0.46766+0.0082611i
-0.39768-0.19868i
-0.047572-0.27727i
0.32533-0.18782i
0.50407-0.044671i
0.42212+0.0069142i
0.32484+3.677e-13i
0.42212+0.0069142i
0.50407-0.044671i
0.32533-0.18782i
-0.047572-0.27727i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
3.677e-13+0.32484i
0.0069142+0.42212i
-0.044671+0.50407i
-0.18782+0.32533i
-0.27727-0.047572i
-0.19868-0.39768i
0.0082611-0.46766i
0.2033-0.17349i
0.16242+0.16242i
-0.17349+0.2033i
-0.46766+0.0082611i
-0.39768-0.19868i
-0.047572-0.27727i
0.32533-0.18782i
0.50407-0.044671i
0.42212+0.0069142i
0.32484+3.677e-13i
0.42212+0.0069142i
0.50407-0.044671i
0.32533-0.18782i
-0.047572-0.27727i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
3.677e-13+0.32484i
0.0069142+0.42212i
-0.044671+0.50407i
-0.18782+0.32533i
-0.27727-0.047572i
-0.19868-0.39768i
0.0082611-0.46766i
0.2033-0.17349i
0.16242+0.16242i
-0.17349+0.2033i
-0.46766+0.0082611i
-0.39768-0.19868i
-0.047572-0.27727i
0.32533-0.18782i
0.50407-0.044671i
0.42212+0.0069142i
0.32484+3.677e-13i
0.42212+0.0069142i
0.50407-0.044671i
0.32533-0.18782i
-0.047572-0.27727i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
3.677e-13+0.32484i
0.0069142+0.42212i
-0.044671+0.50407i
-0.18782+0.32533i
-0.27727-0.047572i
-0.19868-0.39768i
0.0082611-0.46766i
0.2033-0.17349i
0.16242+0.16242i
-0.17349+0.2033i
-0.46766+0.0082611i
-0.39768-0.19868i
-0.047572-0.27727i
0.32533-0.18782i
0.50407-0.044671i
0.42212+0.0069142i
0.32484+3.677e-13i
0.42212+0.0069142i
0.50407-0.044671i
0.32533-0.18782i
-0.047572-0.27727i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
3.677e-13+0.32484i
0.0069142+0.42212i
-0.044671+0.50407i
-0.18782+0.32533i
-0.27727-0.047572i
-0.19868-0.39768i
0.0082611-0.46766i
0.2033-0.17349i
0.16242+0.16242i
-0.17349+0.2033i
-0.46766+0.0082611i
-0.39768-0.19868i
-0.047572-0.27727i
0.32533-0.18782i
0.50407-0.044671i
0.42212+0.0069142i
0.32484+3.677e-13i
0.42212+0.0069142i
0.50407-0.044671i
0.32533-0.18782i
-0.047572-0.27727i
-0.39768-0.19868i
-0.46766+0.0082611i
-0.17349+0.2033i
0.16242+0.16242i
0.2033-0.17349i
0.0082611-0.46766i
-0.19868-0.39768i
-0.27727-0.047572i
-0.18782+0.32533i
-0.044671+0.50407i
0.0069142+0.42212i
4.2859e-13+0.32484i
0.0093342+0.42267i
-0.044671+0.50407i
-0.20537+0.32452i
-0.27727-0.047572i
-0.13009-0.39937i
0.0082611-0.46766i
-0.067084-0.17403i
-0.19465+0.081211i
-0.163-0.06064i
0.043377-0.34463i
0.29802-0.41913i
0.32385-0.37383i
0.00062746-0.38344i
-0.32446-0.40652i
-0.29972-0.35936i
-0.0099078-0.18988i
0.26238+0.077588i
0.26509+0.26144i
-0.06823+0.22932i
-0.44958+0.072391i
-0.56142-0.033237i
-0.43038+0.058495i
-0.24489+0.33989i
-0.12373+0.53279i
-0.11706+0.40579i
-0.19934+0.07699i
-0.26816-0.20647i
-0.21296-0.28702i
-0.011951-0.15743i
0.24561-0.049865i
0.40744-0.15918i
0.29031-0.32611i
-0.11523-0.33947i
-0.46349-0.23032i
-0.44886-0.12043i
-0.202-0.13876i
0.017891-0.30313i
0.13036-0.34725i
0.15804-0.089071i
0.22069+0.22069i
0.38683+0.27064i
0.42103+0.014462i
0.16051-0.38188i
-0.079388-0.56728i
-0.0057331-0.33042i
0.20716+0.05275i
0.27325+0.23046i
0.086424+0.20668i
-0.27282+0.13894i
-0.48306+0.1673i
-0.30844+0.32923i
0.0034921+0.40608i
0.13618+0.22323i
0.18834-0.014394i
0.30658-0.053654i
0.34442+0.091412i
0.1699+0.2864i
-0.13529+0.37489i
-0.40166+0.285i
-0.40653+0.19484i
-0.085576+0.25776i
0.21124+0.30969i
0.18149+0.16951i
0.074546-0.098465i
0.18424-0.3166i
0.34191-0.29236i
0.31903+0.028283i
0.14036+0.3925i
-0.053073+0.52008i
-0.018083+0.42487i
0.32419+0.23538i
0.55172-1.0043e-28i
0.32419-0.23538i
-0.018083-0.42487i
-0.053073-0.52008i
0.14036-0.3925i
0.31903-0.028283i
0.34191+0.29236i
0.18424+0.3166i
0.074546+0.098465i
0.18149-0.16951i
0.21124-0.30969i
-0.085576-0.25776i
-0.40653-0.19484i
-0.40166-0.285i
-0.13529-0.37489i
0.1699-0.2864i
0.34442-0.091412i
0.30658+0.053654i
0.18834+0.014394i
0.13618-0.22323i
0.0034921-0.40608i
-0.30844-0.32923i
-0.48306-0.1673i
-0.27282-0.13894i
0.086424-0.20668i
0.27325-0.23046i
0.20716-0.05275i
-0.0057331+0.33042i
-0.079388+0.56728i
0.16051+0.38188i
0.42103-0.014462i
0.38683-0.27064i
0.22069-0.22069i
0.15804+0.089071i
0.13036+0.34725i
0.017891+0.30313i
-0.202+0.13876i
-0.44886+0.12043i
-0.46349+0.23032i
-0.11523+0.33947i
0.29031+0.32611i
0.40744+0.15918i
0.24561+0.049865i
-0.011951+0.15743i
-0.21296+0.28702i
-0.26816+0.20647i
-0.19934-0.07699i
-0.11706-0.40579i
-0.12373-0.53279i
-0.24489-0.33989i
-0.43038-0.058495i
-0.56142+0.033237i
-0.44958-0.072391i
-0.06823-0.22932i
0.26509-0.26144i
0.26238-0.077588i
-0.0099078+0.18988i
-0.2973+0.35881i
-0.32446+0.40652i
-0.0137+0.39215i
0.32385+0.37383i
0.34627+0.37835i
0.043377+0.34463i
-0.36015+0.20876i
-0.55172+2.0086e-29i
-0.36015-0.20876i
0.043377-0.34463i
0.34627-0.37835i
0.32385-0.37383i
-0.0137-0.39215i
-0.32446-0.40652i
-0.2973-0.35881i
-0.0099078-0.18988i
0.26238+0.077588i
0.26509+0.26144i
-0.06823+0.22932i
-0.44958+0.072391i
-0.56142-0.033237i
-0.43038+0.058495i
-0.24489+0.33989i
-0.12373+0.53279i
-0.11706+0.40579i
-0.19934+0.07699i
-0.26816-0.20647i
-0.21296-0.28702i
-0.011951-0.15743i
0.24561-0.049865i
0.40744-0.15918i
0.29031-0.32611i
-0.11523-0.33947i
-0.46349-0.23032i
-0.44886-0.12043i
-0.202-0.13876i
0.017891-0.30313i
0.13036-0.34725i
0.15804-0.089071i
0.22069+0.22069i
0.38683+0.27064i
0.42103+0.014462i
0.16051-0.38188i
-0.079388-0.56728i
-0.0057331-0.33042i
0.20716+0.05275i
0.27325+0.23046i
0.086424+0.20668i
-0.27282+0.13894i
-0.48306+0.1673i
-0.30844+0.32923i
0.0034921+0.40608i
0.13618+0.22323i
0.18834-0.014394i
0.30658-0.053654i
0.34442+0.091412i
0.1699+0.2864i
-0.13529+0.37489i
-0.40166+0.285i
-0.40653+0.19484i
-0.085576+0.25776i
0.21124+0.30969i
0.18149+0.16951i
0.074546-0.098465i
0.18424-0.3166i
0.34191-0.29236i
0.31903+0.028283i
0.14036+0.3925i
-0.053073+0.52008i
-0.018083+0.42487i
0.32419+0.23538i
0.55172-1.0043e-28i
0.32419-0.23538i
-0.018083-0.42487i
-0.053073-0.52008i
0.14036-0.3925i
0.31903-0.028283i
0.34191+0.29236i
0.18424+0.3166i
0.074546+0.098465i
0.18149-0.16951i
0.21124-0.30969i
-0.085576-0.25776i
-0.40653-0.19484i
-0.40166-0.285i
-0.13529-0.37489i
0.1699-0.2864i
0.34442-0.091412i
0.30658+0.053654i
0.18834+0.014394i
0.13618-0.22323i
0.0034921-0.40608i
-0.30844-0.32923i
-0.48306-0.1673i
-0.27282-0.13894i
0.086424-0.20668i
0.27325-0.23046i
0.20716-0.05275i
-0.0057331+0.33042i
-0.079388+0.56728i
0.16051+0.38188i
0.42103-0.014462i
0.38683-0.27064i
0.22069-0.22069i
0.15804+0.089071i
0.13036+0.34725i
0.017891+0.30313i
-0.202+0.13876i
-0.44886+0.12043i
-0.46349+0.23032i
-0.11523+0.33947i
0.29031+0.32611i
0.40744+0.15918i
0.24561+0.049865i
-0.011951+0.15743i
-0.21296+0.28702i
-0.26816+0.20647i
-0.19934-0.07699i
-0.11706-0.40579i
-0.12373-0.53279i
-0.24489-0.33989i
-0.43038-0.058495i
-0.56142+0.033237i
-0.44958-0.072391i
-0.06823-0.22932i
0.26509-0.26144i
0.26238-0.077588i
-0.0099078+0.18988i
-0.2973+0.35881i
-0.32446+0.40652i
-0.0137+0.39215i
0.32385+0.37383i
0.34627+0.37835i
0.043377+0.34463i
-0.36015+0.20876i
-0.55172+2.0086e-29i
-0.36015-0.20876i
0.043377-0.34463i
0.34627-0.37835i
0.32385-0.37383i
-0.0137-0.39215i
-0.32446-0.40652i
-0.2973-0.35881i
-0.0099078-0.18988i
0.26238+0.077588i
0.26509+0.26144i
-0.06823+0.22932i
-0.44958+0.072391i
-0.56142-0.033237i
-0.43038+0.058495i
-0.24489+0.33989i
-0.12373+0.53279i
-0.11706+0.40579i
-0.19934+0.07699i
-0.26816-0.20647i
-0.21296-0.28702i
-0.011951-0.15743i
0.24561-0.049865i
0.40744-0.15918i
0.29031-0.32611i
-0.11523-0.33947i
-0.46349-0.23032i
-0.44886-0.12043i
-0.202-0.13876i
0.017891-0.30313i
0.13036-0.34725i
0.15804-0.089071i
0.22069+0.22069i
0.38683+0.27064i
0.42103+0.014462i
0.16051-0.38188i
-0.079388-0.56728i
-0.0057331-0.33042i
0.20716+0.05275i
0.27325+0.23046i
0.086424+0.20668i
-0.27282+0.13894i
-0.48306+0.1673i
-0.30844+0.32923i
0.0034921+0.40608i
0.13618+0.22323i
0.18834-0.014394i
0.30658-0.053654i
0.34442+0.091412i
0.1699+0.2864i
-0.13529+0.37489i
-0.40166+0.285i
-0.40653+0.19484i
-0.085576+0.25776i
0.21124+0.30969i
0.18149+0.16951i
0.074546-0.098465i
0.18723-0.31772i
0.34191-0.29236i
0.30227+0.033953i
0.14036+0.3925i
0.0079342+0.50037i
-0.018083+0.42487i
0.062728+0.32909i
0.11034+0.16552i
0.0081473-0.10422i
-0.11467-0.29772i
-0.11796-0.29042i
-0.1329-0.22838i
-0.27661-0.26357i
-0.3521-0.36217i
-0.19352-0.39669i
0.011879-0.18489i
0.061959+0.29144i
0.040348+0.65692i
0.093126+0.59038i
0.232+0.27356i
0.38692+0.034514i
0.461-0.020093i
0.37542+0.073046i
0.11034+0.18837i
-0.24268+0.19786i
-0.46324+0.14764i
-0.41195+0.13079i
-0.18125+0.067807i
0.038143-0.081511i
0.053081-0.098015i
-0.15105+0.14294i
-0.21577+0.40066i
0.11847+0.41233i
0.54602+0.12932i
0.67611-0.27863i
0.4922-0.36277i
0.18108+0.088267i
0.028103+0.55039i
0.18352+0.48349i
0.33103+1.406e-28i
0.18352-0.48349i
0.028103-0.55039i
0.18108-0.088267i
0.4922+0.36277i
0.67611+0.27863i
0.54602-0.12932i
0.11847-0.41233i
-0.21577-0.40066i
-0.15105-0.14294i
0.053081+0.098015i
0.038143+0.081511i
-0.18125-0.067807i
-0.41195-0.13079i
-0.46324-0.14764i
-0.24268-0.19786i
0.11034-0.18837i
0.37542-0.073046i
0.461+0.020093i
0.38692-0.034514i
0.232-0.27356i
0.093126-0.59038i
0.040348-0.65692i
0.061959-0.29144i
0.011879+0.18489i
-0.19053+0.39781i
-0.3521+0.36217i
-0.29543+0.25443i
-0.1329+0.22838i
-0.046673+0.32448i
-0.11467+0.29772i
-0.29159-0.020821i
-0.33103-0.33103i
-0.077544-0.31212i
0.18933-0.038985i
0.19513+0.24476i
0.12004+0.31284i
0.19484+0.091576i
0.36831-0.16745i
0.47311-0.20173i
0.30022-0.10044i
-0.1731-0.050107i
-0.52512-0.060075i
-0.39164-0.079702i
0.019733-0.069675i
0.33136-0.0076407i
0.42334+0.039609i
0.32061+0.020468i
0.11034+0.032319i
-0.086383+0.14782i
-0.25219+0.26574i
-0.39244+0.26467i
-0.38258+0.13608i
-0.17248-0.039948i
0.023912-0.13184i
0.016991-0.043128i
-0.096332+0.19677i
-0.15585+0.46719i
-0.15445+0.64551i
-0.14266+0.64953i
-0.16724+0.44722i
-0.24344+0.11956i
-0.27166-0.12758i
-0.18134-0.14894i
-0.11034-2.0086e-29i
-0.18134+0.14894i
-0.27166+0.12758i
-0.24344-0.11956i
-0.16724-0.44722i
-0.14266-0.64953i
-0.15445-0.64551i
-0.15585-0.46719i
-0.096332-0.19677i
0.016991+0.043128i
0.023912+0.13184i
-0.17248+0.039948i
-0.38258-0.13608i
-0.39244-0.26467i
-0.25219-0.26574i
-0.086383-0.14782i
0.11034-0.032319i
0.32061-0.020468i
0.42334-0.039609i
0.33136+0.0076407i
0.019733+0.069675i
-0.39164+0.079702i
-0.52512+0.060075i
-0.1731+0.050107i
0.30022+0.10044i
0.47311+0.20173i
0.36831+0.16745i
0.19484-0.091576i
0.12004-0.31284i
0.19513-0.24476i
0.18933+0.038985i
-0.077544+0.31212i
-0.33103+0.33103i
-0.29159+0.020821i
-0.11467-0.29772i
-0.046673-0.32448i
-0.1329-0.22838i
-0.29543-0.25443i
-0.3521-0.36217i
-0.19053-0.39781i
0.011879-0.18489i
0.061959+0.29144i
0.040348+0.65692i
0.093126+0.59038i
0.232+0.27356i
0.38692+0.034514i
0.461-0.020093i
0.37542+0.073046i
0.11034+0.18837i
-0.24268+0.19786i
-0.46324+0.14764i
-0.41195+0.13079i
-0.18125+0.067807i
0.038143-0.081511i
0.053081-0.098015i
-0.15105+0.14294i
-0.21577+0.40066i
0.11959+0.41195i
0.54602+0.12932i
0.66917-0.28026i
0.4922-0.36277i
0.21026+0.10732i
0.028103+0.55039i
0.059616+0.41056i
0.16552+0.055172i
0.15976-0.017904i
0.088406+0.011069i
0.055093-0.13629i
0.021444-0.34069i
-0.049061-0.41507i
-0.075883-0.318i
-0.00044665-0.096337i
0.11034+0.095516i
0.17102+0.13273i
0.1826+0.10535i
0.17518+0.12577i
0.15547+0.11369i
0.13622-0.01199i
0.12608-0.18018i
0.13276-0.29118i
0.22069-0.25301i
0.38618-0.077784i
0.41738-0.048523i
0.18558-0.31808i
-0.10531-0.51369i
-0.21693-0.29789i
-0.10458+0.14039i
0.10931+0.43415i
0.11034+0.32414i
-0.24-0.17095i
-0.52449-0.56096i
-0.34827-0.42513i
0.11853+0.0038826i
0.5057+0.29651i
0.54573+0.35459i
0.22483+0.23799i
7.3944e-13+7.0302e-29i
0.22483-0.23799i
0.54573-0.35459i
0.5057-0.29651i
0.11853-0.0038826i
-0.34827+0.42513i
-0.52449+0.56096i
-0.24+0.17095i
0.11034-0.32414i
0.10931-0.43415i
-0.10458-0.14039i
-0.21693+0.29789i
-0.10531+0.51369i
0.18558+0.31808i
0.41738+0.048523i
0.38618+0.077784i
0.22069+0.25301i
0.13276+0.29118i
0.12608+0.18018i
0.13622+0.01199i
0.15547-0.11369i
0.17518-0.12577i
0.1826-0.10535i
0.17102-0.13273i
0.11034-0.095516i
0.00067514+0.096711i
-0.075883+0.318i
-0.054109+0.40867i
0.021444+0.34069i
0.073023+0.17246i
0.088406-0.011069i
0.073713-0.1242i
-2.0204e-13-0.11034i
-0.11983-0.001118i
-0.19062+0.072669i
-0.13298+0.0074185i
0.057111-0.18514i
0.30098-0.3948i
0.41984-0.4311i
0.30644-0.20917i
0.11034+0.060534i
-0.00081774+0.15244i
-0.093662+0.12976i
-0.25463+0.12418i
-0.43653+0.12379i
-0.53658+0.076421i
-0.39086-0.06149i
-0.0040766-0.27819i
0.22069-0.40906i
-0.033366-0.33082i
-0.56038-0.19315i
-0.96637-0.16181i
-0.99131-0.13158i
-0.61068+0.0035181i
-0.15327+0.094724i
0.053776+0.011785i
0.11034-0.16809i
0.22304-0.29569i
0.34944-0.18814i
0.38501+0.16597i
0.29784+0.35304i
0.11195+0.082767i
-0.035738-0.27085i
-0.036761-0.27567i
-6.4441e-13-1.0545e-28i
-0.036761+0.27567i
-0.035738+0.27085i
0.11195-0.082767i
0.29784-0.35304i
0.38501-0.16597i
0.34944+0.18814i
0.22304+0.29569i
0.11034+0.16809i
0.053776-0.011785i
-0.15327-0.094724i
-0.61068-0.0035181i
-0.99131+0.13158i
-0.96637+0.16181i
-0.56038+0.19315i
-0.033366+0.33082i
0.22069+0.40906i
-0.0040766+0.27819i
-0.39086+0.06149i
-0.53658-0.076421i
-0.43653-0.12379i
-0.25463-0.12418i
-0.093662-0.12976i
-0.00081774-0.15244i
0.11034-0.060534i
0.30644+0.20917i
0.41984+0.4311i
0.30098+0.3948i
0.057111+0.18514i
-0.13298-0.0074185i
-0.19062-0.072669i
-0.11983+0.001118i
-2.0204e-13+0.11034i
0.073713+0.1242i
0.088406+0.011069i
0.073023-0.17246i
0.021444-0.34069i
-0.054109-0.40867i
-0.075883-0.318i
0.00067514-0.096711i
0.11034+0.095516i
0.17102+0.13273i
0.1826+0.10535i
0.17518+0.12577i
0.15547+0.11369i
0.13622-0.01199i
0.12608-0.18018i
0.13276-0.29118i
0.22069-0.25301i
0.38618-0.077784i
0.41738-0.048523i
0.18558-0.31808i
-0.10531-0.51369i
-0.21693-0.29789i
-0.10458+0.14039i
0.10931+0.43415i
0.11034+0.32414i
-0.24075-0.17207i
-0.52449-0.56096i
-0.34059-0.42322i
0.11853+0.0038826i
0.47162+0.30022i
0.54573+0.35459i
0.35314+0.24058i
0.11034+0.16552i
0.033392+0.27678i
0.053669+0.32713i
0.021897+0.10401i
-0.039116-0.066406i
-0.070645+0.11271i
-0.087947+0.3573i
-0.10609+0.32094i
-0.13016+0.088558i
-0.15018-0.13379i
-0.09198-0.31489i
0.062174-0.44371i
0.16172-0.42964i
0.091334-0.2429i
-0.068963+0.027636i
-0.16635+0.26418i
-0.064638+0.34442i
0.23001+0.24044i
0.444+0.18071i
0.35171+0.2999i
0.08217+0.2562i
-0.12446-0.19626i
-0.15309-0.6915i
-0.023343-0.78925i
0.062505-0.41254i
-0.045109+0.21394i
-0.16475+0.55811i
-0.09998+0.29704i
0.054724-0.10474i
0.12277-0.1169i
-0.00032306+0.068198i
-0.28077+0.098995i
-0.44138+6.0259e-29i
-0.28077-0.098995i
-0.00032306-0.068198i
0.12277+0.1169i
0.054724+0.10474i
-0.09998-0.29704i
-0.16475-0.55811i
-0.045109-0.21394i
0.062505+0.41254i
-0.023343+0.78925i
-0.15309+0.6915i
-0.12446+0.19626i
0.08217-0.2562i
0.35171-0.2999i
0.444-0.18071i
0.23001-0.24044i
-0.064638-0.34442i
-0.16635-0.26418i
-0.068963-0.027636i
0.091334+0.2429i
0.16172+0.42964i
0.062174+0.44371i
-0.09198+0.31489i
-0.15018+0.13379i
-0.13016-0.088558i
-0.10684-0.31982i
-0.087947-0.3573i
-0.065665-0.12376i
-0.039116+0.066406i
0.0019881-0.053356i
0.053669-0.32713i
0.11372-0.47133i
0.22069-0.33103i
0.37211+0.045652i
0.45327+0.31265i
0.37606+0.19374i
0.19517-0.10946i
0.023879-0.2766i
-0.055471-0.28504i
-0.023471-0.22469i
0.038748-0.11533i
0.030708-0.0045594i
-0.041035+0.022642i
-0.14198-0.074565i
-0.31777-0.30703i
-0.55871-0.59487i
-0.71787-0.68171i
-0.66742-0.43307i
-0.37674-0.12373i
0.034233-0.036407i
0.24716-0.081307i
0.078265-0.068122i
-0.23822+0.072702i
-0.37066+0.27639i
-0.1949+0.26998i
0.19325-0.094673i
0.47028-0.49699i
0.39809-0.57874i
0.16498-0.35658i
0.057366-0.043558i
0.10133+0.1117i
0.19592-0.0054385i
0.21327-0.18189i
0.091381-0.17033i
4.3224e-14-4.0173e-29i
0.091381+0.17033i
0.21327+0.18189i
0.19592+0.0054385i
0.10133-0.1117i
0.057366+0.043558i
0.16498+0.35658i
0.39809+0.57874i
0.47028+0.49699i
0.19325+0.094673i
-0.1949-0.26998i
-0.37066-0.27639i
-0.23822-0.072702i
0.078265+0.068122i
0.24716+0.081307i
0.034233+0.036407i
-0.37674+0.12373i
-0.66742+0.43307i
-0.71787+0.68171i
-0.55871+0.59487i
-0.31777+0.30703i
-0.14198+0.074565i
-0.041035-0.022642i
0.030708+0.0045594i
0.038748+0.11533i
-0.023471+0.22469i
-0.055471+0.28504i
0.023879+0.2766i
0.19517+0.10946i
0.37606-0.19374i
0.45327-0.31265i
0.37211-0.045652i
0.22069+0.33103i
0.11372+0.47133i
0.053669+0.32713i
0.0019881+0.053356i
-0.039116-0.066406i
-0.065665+0.12376i
-0.087947+0.3573i
-0.10684+0.31982i
-0.13016+0.088558i
-0.15018-0.13379i
-0.09198-0.31489i
0.062174-0.44371i
0.16172-0.42964i
0.091334-0.2429i
-0.068963+0.027636i
-0.16635+0.26418i
-0.064638+0.34442i
0.23001+0.24044i
0.444+0.18071i
0.35171+0.2999i
0.08217+0.2562i
-0.12446-0.19626i
-0.15309-0.6915i
-0.023343-0.78925i
0.062505-0.41254i
-0.047353+0.21357i
-0.16475+0.55811i
-0.08774+0.30035i
0.054724-0.10474i
0.082551-0.131i
-0.00032306+0.068198i
-0.10827+0.14925i
-0.11034+0.055172i
0.038218-0.1266i
0.12088-0.23582i
-0.040083-0.14839i
-0.27392+0.048445i
-0.35819+0.18713i
-0.29561+0.19104i
-0.18492+0.070763i
-0.15605-0.086424i
-0.25836-0.17067i
-0.27681-0.1495i
-0.067461-0.050913i
0.090162+0.10425i
-0.072+0.25713i
-0.42417+0.27817i
-0.69858+0.11142i
-0.68884-0.12373i
-0.37181-0.26759i
-0.085034-0.2524i
-0.10911-0.10374i
-0.21277+0.058193i
-0.10701+0.12019i
0.1238+0.13056i
0.2657+0.14941i
0.15605+0.074546i
-0.19698-0.14219i
-0.45437-0.3625i
-0.32244-0.40598i
0.057475-0.11475i
0.39761+0.44079i
0.54794+0.80258i
0.50332+0.60757i
0.44138-1.4563e-28i
0.50332-0.60757i
0.54794-0.80258i
0.39761-0.44079i
0.057475+0.11475i
-0.32244+0.40598i
-0.45437+0.3625i
-0.19698+0.14219i
0.15605-0.074546i
0.2657-0.14941i
0.1238-0.13056i
-0.10701-0.12019i
-0.21277-0.058193i
-0.10911+0.10374i
-0.085034+0.2524i
-0.37181+0.26759i
-0.68884+0.12373i
-0.69858-0.11142i
-0.42417-0.27817i
-0.072-0.25713i
0.090162-0.10425i
-0.067461+0.050913i
-0.27681+0.1495i
-0.25836+0.17067i
-0.15605+0.086424i
-0.18717-0.070389i
-0.29561-0.19104i
-0.34645-0.19055i
-0.27392-0.048445i
-0.079116+0.16211i
0.12088+0.23582i
0.20749+0.074655i
0.22069-0.11034i
0.23566-0.094156i
0.1954+0.11554i
0.063174+0.3464i
-0.014421+0.31149i
0.060321-0.095159i
0.12302-0.52193i
0.020422-0.58687i
-0.15605-0.29031i
-0.2571+0.13065i
-0.20232+0.35413i
-0.022445+0.21618i
0.029274-0.032649i
-0.19049-0.073843i
-0.33594+0.087225i
-0.1037+0.27963i
0.24746+0.34442i
