-0.27909+0.074313i
-0.17186+0.2977i
-0.040877+0.46126i
0.0063269+0.38627i
3.9219e-13+0.29725i
0.0085415+0.38677i
-0.040877+0.46126i
-0.18793+0.29695i
-0.25372-0.043532i
-0.11904-0.36545i
0.0075595-0.42794i
-0.061387-0.15925i
-0.17812+0.074313i
-0.14916-0.05549i
0.039693-0.31535i
0.27271-0.38353i
0.29635-0.34208i
0.00057417-0.35087i
-0.2969-0.37199i
-0.27426-0.32884i
-0.0090663-0.17375i
0.2401+0.070999i
0.24257+0.23923i
-0.062435+0.20984i
-0.4114+0.066242i
-0.51373-0.030414i
-0.39383+0.053527i
-0.22409+0.31102i
-0.11322+0.48754i
-0.10712+0.37133i
-0.18241+0.070451i
-0.24538-0.18893i
-0.19487-0.26264i
-0.010936-0.14406i
0.22475-0.04563i
0.37284-0.14566i
0.26566-0.29841i
-0.10545-0.31063i
-0.42412-0.21076i
-0.41074-0.1102i
-0.18484-0.12698i
0.016372-0.27739i
0.11929-0.31776i
0.14462-0.081506i
0.20194+0.20194i
0.35398+0.24765i
0.38527+0.013233i
0.14688-0.34944i
-0.072646-0.5191i
-0.0052462-0.30235i
0.18957+0.04827i
0.25005+0.21089i
0.079084+0.18912i
-0.24965+0.12714i
-0.44203+0.15309i
-0.28224+0.30127i
0.0031955+0.37159i
0.12462+0.20427i
0.17234-0.013171i
0.28054-0.049097i
0.31517+0.083648i
0.15547+0.26208i
-0.1238+0.34305i
-0.36755+0.26079i
-0.372+0.17829i
-0.078308+0.23587i
0.1933+0.28339i
0.16607+0.15511i
0.068214-0.090102i
0.16859-0.28971i
0.31287-0.26753i
0.29194+0.025881i
0.12844+0.35916i
-0.048565+0.47591i
-0.016547+0.38878i
0.29666+0.21539i
0.50486-9.1902e-29i
0.29666-0.21539i
-0.016547-0.38878i
-0.048565-0.47591i
0.12844-0.35916i
0.29194-0.025881i
0.31287+0.26753i
0.16859+0.28971i
0.068214+0.090102i
0.16607-0.15511i
0.1933-0.28339i
-0.078308-0.23587i
-0.372-0.17829i
-0.36755-0.26079i
-0.1238-0.34305i
0.15547-0.26208i
0.31517-0.083648i
0.28054+0.049097i
0.17234+0.013171i
0.12462-0.20427i
0.0031955-0.37159i
-0.28224-0.30127i
-0.44203-0.15309i
-0.24965-0.12714i
0.079084-0.18912i
0.25005-0.21089i
0.18957-0.04827i
-0.0052462+0.30235i
-0.072646+0.5191i
0.14688+0.34944i
0.38527-0.013233i
0.35398-0.24765i
0.20194-0.20194i
0.14462+0.081506i
0.11929+0.31776i
0.016372+0.27739i
-0.18484+0.12698i
-0.41074+0.1102i
-0.42412+0.21076i
-0.10545+0.31063i
0.26566+0.29841i
0.37284+0.14566i
0.22475+0.04563i
-0.010936+0.14406i
-0.19487+0.26264i
-0.24538+0.18893i
-0.18241-0.070451i
-0.10712-0.37133i
-0.11322-0.48754i
-0.22409-0.31102i
-0.39383-0.053527i
-0.51373+0.030414i
-0.4114-0.066242i
-0.062435-0.20984i
0.24257-0.23923i
0.2401-0.070999i
-0.0090663+0.17375i
-0.27205+0.32833i
-0.2969+0.37199i
-0.012536+0.35884i
0.29635+0.34208i
0.31686+0.34621i
0.039693+0.31535i
-0.32956+0.19103i
-0.50486+1.838e-29i
-0.32956-0.19103i
0.039693-0.31535i
0.31686-0.34621i
0.29635-0.34208i
-0.012536-0.35884i
-0.2969-0.37199i
-0.27205-0.32833i
-0.0090663-0.17375i
0.2401+0.070999i
0.24257+0.23923i
-0.062435+0.20984i
-0.4114+0.066242i
-0.51373-0.030414i
-0.39383+0.053527i
-0.22409+0.31102i
-0.11322+0.48754i
-0.10712+0.37133i
-0.18241+0.070451i
-0.24538-0.18893i
-0.19487-0.26264i
-0.010936-0.14406i
0.22475-0.04563i
0.37284-0.14566i
0.26566-0.29841i
-0.10545-0.31063i
-0.42412-0.21076i
-0.41074-0.1102i
-0.18484-0.12698i
0.016372-0.27739i
0.11929-0.31776i
0.14462-0.081506i
0.20194+0.20194i
0.35398+0.24765i
0.38527+0.013233i
0.14688-0.34944i
-0.072646-0.5191i
-0.0052462-0.30235i
0.18957+0.04827i
0.25005+0.21089i
0.079084+0.18912i
-0.24965+0.12714i
-0.44203+0.15309i
-0.28224+0.30127i
0.0031955+0.37159i
0.12462+0.20427i
0.17234-0.013171i
0.28054-0.049097i
0.31517+0.083648i
0.15547+0.26208i
-0.1238+0.34305i
-0.36755+0.26079i
-0.372+0.17829i
-0.078308+0.23587i
0.1933+0.28339i
0.16607+0.15511i
0.068214-0.090102i
0.16859-0.28971i
0.31287-0.26753i
0.29194+0.025881i
0.12844+0.35916i
-0.048565+0.47591i
-0.016547+0.38878i
0.29666+0.21539i
0.50486-9.1902e-29i
0.29666-0.21539i
-0.016547-0.38878i
-0.048565-0.47591i
0.12844-0.35916i
0.29194-0.025881i
0.31287+0.26753i
0.16859+0.28971i
0.068214+0.090102i
0.16607-0.15511i
0.1933-0.28339i
-0.078308-0.23587i
-0.372-0.17829i
-0.36755-0.26079i
-0.1238-0.34305i
0.15547-0.26208i
0.31517-0.083648i
0.28054+0.049097i
0.17234+0.013171i
0.12462-0.20427i
0.0031955-0.37159i
-0.28224-0.30127i
-0.44203-0.15309i
-0.24965-0.12714i
0.079084-0.18912i
0.25005-0.21089i
0.18957-0.04827i
-0.0052462+0.30235i
-0.072646+0.5191i
0.14688+0.34944i
0.38527-0.013233i
0.35398-0.24765i
0.20194-0.20194i
0.14462+0.081506i
0.11929+0.31776i
0.016372+0.27739i
-0.18484+0.12698i
-0.41074+0.1102i
-0.42412+0.21076i
-0.10545+0.31063i
0.26566+0.29841i
0.37284+0.14566i
0.22475+0.04563i
-0.010936+0.14406i
-0.19487+0.26264i
-0.24538+0.18893i
-0.18241-0.070451i
-0.10712-0.37133i
-0.11322-0.48754i
-0.22409-0.31102i
-0.39383-0.053527i
-0.51373+0.030414i
-0.4114-0.066242i
-0.062435-0.20984i
0.24257-0.23923i
0.2401-0.070999i
-0.0090663+0.17375i
-0.27205+0.32833i
-0.2969+0.37199i
-0.012536+0.35884i
0.29635+0.34208i
0.31686+0.34621i
0.039693+0.31535i
-0.32956+0.19103i
-0.50486+1.838e-29i
-0.32956-0.19103i
0.039693-0.31535i
0.31686-0.34621i
0.29635-0.34208i
-0.012536-0.35884i
-0.2969-0.37199i
-0.27205-0.32833i
-0.0090663-0.17375i
0.2401+0.070999i
0.24257+0.23923i
-0.062435+0.20984i
-0.4114+0.066242i
-0.51373-0.030414i
-0.39383+0.053527i
-0.22409+0.31102i
-0.11322+0.48754i
-0.10712+0.37133i
-0.18241+0.070451i
-0.24538-0.18893i
-0.19487-0.26264i
-0.010936-0.14406i
0.22475-0.04563i
0.37284-0.14566i
0.26566-0.29841i
-0.10545-0.31063i
-0.42412-0.21076i
-0.41074-0.1102i
-0.18484-0.12698i
0.016372-0.27739i
0.11929-0.31776i
0.14462-0.081506i
0.20194+0.20194i
0.35398+0.24765i
0.38527+0.013233i
0.14688-0.34944i
-0.072646-0.5191i
-0.0052462-0.30235i
0.18957+0.04827i
0.25005+0.21089i
0.079084+0.18912i
-0.24965+0.12714i
-0.44203+0.15309i
-0.28224+0.30127i
0.0031955+0.37159i
0.12462+0.20427i
0.17234-0.013171i
0.28054-0.049097i
0.31517+0.083648i
0.15547+0.26208i
-0.1238+0.34305i
-0.36755+0.26079i
-0.372+0.17829i
-0.078308+0.23587i
0.1933+0.28339i
0.16607+0.15511i
0.068214-0.090102i
0.17133-0.29074i
0.31287-0.26753i
0.2766+0.031069i
0.12844+0.35916i
0.0072604+0.45787i
-0.016547+0.38878i
0.0574+0.30114i
0.10097+0.15146i
0.0074553-0.095368i
-0.10493-0.27243i
-0.10794-0.26576i
-0.12161-0.20898i
-0.25312-0.24119i
-0.3222-0.33141i
-0.17708-0.363i
0.01087-0.16919i
0.056697+0.26669i
0.036922+0.60113i
0.085217+0.54023i
0.21229+0.25033i
0.35406+0.031583i
0.42185-0.018386i
0.34353+0.066842i
0.10097+0.17237i
-0.22207+0.18106i
-0.4239+0.1351i
-0.37696+0.11968i
-0.16586+0.062048i
0.034903-0.074588i
0.048573-0.089691i
-0.13822+0.1308i
-0.19744+0.36663i
0.1084+0.37731i
0.49965+0.11834i
0.61869-0.25497i
0.4504-0.33196i
0.1657+0.08077i
0.025716+0.50364i
0.16793+0.44243i
0.30292+1.2866e-28i
0.16793-0.44243i
0.025716-0.50364i
0.1657-0.08077i
0.4504+0.33196i
0.61869+0.25497i
0.49965-0.11834i
0.1084-0.37731i
-0.19744-0.36663i
-0.13822-0.1308i
0.048573+0.089691i
0.034903+0.074588i
-0.16586-0.062048i
-0.37696-0.11968i
-0.4239-0.1351i
-0.22207-0.18106i
0.10097-0.17237i
0.34353-0.066842i
0.42185+0.018386i
0.35406-0.031583i
0.21229-0.25033i
0.085217-0.54023i
0.036922-0.60113i
0.056697-0.26669i
0.01087+0.16919i
-0.17435+0.36403i
-0.3222+0.33141i
-0.27034+0.23282i
-0.12161+0.20898i
-0.042709+0.29692i
-0.10493+0.27243i
-0.26682-0.019052i
-0.30292-0.30292i
-0.070958-0.28561i
0.17325-0.035674i
0.17856+0.22397i
0.10985+0.28627i
0.17829+0.083798i
0.33703-0.15322i
0.43292-0.1846i
0.27472-0.091906i
-0.1584-0.045851i
-0.48052-0.054973i
-0.35838-0.072933i
0.018057-0.063757i
0.30322-0.0069918i
0.38738+0.036245i
0.29338+0.01873i
0.10097+0.029574i
-0.079046+0.13527i
-0.23077+0.24317i
-0.35911+0.24219i
-0.35009+0.12452i
-0.15783-0.036555i
0.021882-0.12064i
0.015548-0.039465i
-0.08815+0.18006i
-0.14261+0.42751i
-0.14134+0.59068i
-0.13055+0.59436i
-0.15304+0.40924i
-0.22276+0.10941i
-0.24859-0.11674i
-0.16594-0.13629i
-0.10097-1.838e-29i
-0.16594+0.13629i
-0.24859+0.11674i
-0.22276-0.10941i
-0.15304-0.40924i
-0.13055-0.59436i
-0.14134-0.59068i
-0.14261-0.42751i
-0.08815-0.18006i
0.015548+0.039465i
0.021882+0.12064i
-0.15783+0.036555i
-0.35009-0.12452i
-0.35911-0.24219i
-0.23077-0.24317i
-0.079046-0.13527i
0.10097-0.029574i
0.29338-0.01873i
0.38738-0.036245i
0.30322+0.0069918i
0.018057+0.063757i
-0.35838+0.072933i
-0.48052+0.054973i
-0.1584+0.045851i
0.27472+0.091906i
0.43292+0.1846i
0.33703+0.15322i
0.17829-0.083798i
0.10985-0.28627i
0.17856-0.22397i
0.17325+0.035674i
-0.070958+0.28561i
-0.30292+0.30292i
-0.26682+0.019052i
-0.10493-0.27243i
-0.042709-0.29692i
-0.12161-0.20898i
-0.27034-0.23282i
-0.3222-0.33141i
-0.17435-0.36403i
0.01087-0.16919i
0.056697+0.26669i
0.036922+0.60113i
0.085217+0.54023i
0.21229+0.25033i
0.35406+0.031583i
0.42185-0.018386i
0.34353+0.066842i
0.10097+0.17237i
-0.22207+0.18106i
-0.4239+0.1351i
-0.37696+0.11968i
-0.16586+0.062048i
0.034903-0.074588i
0.048573-0.089691i
-0.13822+0.1308i
-0.19744+0.36663i
0.10943+0.37696i
0.49965+0.11834i
0.61234-0.25646i
0.4504-0.33196i
0.1924+0.098203i
0.025716+0.50364i
0.054552+0.37569i
0.15146+0.050486i
0.14619-0.016383i
0.080897+0.010129i
0.050414-0.12472i
0.019622-0.31176i
-0.044894-0.37982i
-0.069438-0.29099i
-0.00040871-0.088155i
0.10097+0.087403i
0.1565+0.12146i
0.16709+0.096404i
0.1603+0.11508i
0.14227+0.10404i
0.12465-0.010972i
0.11537-0.16488i
0.12148-0.26645i
0.20194-0.23152i
0.35338-0.071177i
0.38193-0.044401i
0.16981-0.29106i
-0.096367-0.47006i
-0.1985-0.27259i
-0.095695+0.12847i
0.10003+0.39727i
0.10097+0.29661i
-0.21962-0.15643i
-0.47994-0.51332i
-0.31869-0.38902i
0.10846+0.0035528i
0.46275+0.27132i
0.49938+0.32447i
0.20574+0.21777i
6.7664e-13+6.4331e-29i
0.20574-0.21777i
0.49938-0.32447i
0.46275-0.27132i
0.10846-0.0035528i
-0.31869+0.38902i
-0.47994+0.51332i
-0.21962+0.15643i
0.10097-0.29661i
0.10003-0.39727i
-0.095695-0.12847i
-0.1985+0.27259i
-0.096367+0.47006i
0.16981+0.29106i
0.38193+0.044401i
0.35338+0.071177i
0.20194+0.23152i
0.12148+0.26645i
0.11537+0.16488i
0.12465+0.010972i
0.14227-0.10404i
0.1603-0.11508i
0.16709-0.096404i
0.1565-0.12146i
0.10097-0.087403i
0.0006178+0.088497i
-0.069438+0.29099i
-0.049513+0.37396i
0.019622+0.31176i
0.066821+0.15781i
0.080897-0.010129i
0.067453-0.11365i
-1.8488e-13-0.10097i
-0.10965-0.0010231i
-0.17443+0.066497i
-0.12169+0.0067884i
0.05226-0.16941i
0.27541-0.36127i
0.38418-0.39448i
0.28041-0.1914i
0.10097+0.055393i
-0.00074828+0.13949i
-0.085707+0.11874i
-0.233+0.11363i
-0.39946+0.11328i
-0.491+0.06993i
-0.35766-0.056267i
-0.0037303-0.25456i
0.20194-0.37431i
-0.030532-0.30272i
-0.51279-0.17674i
-0.88429-0.14807i
-0.90711-0.1204i
-0.55881+0.0032193i
-0.14025+0.086678i
0.049209+0.010784i
0.10097-0.15381i
0.2041-0.27058i
0.31976-0.17216i
0.35231+0.15188i
0.27254+0.32306i
0.10244+0.075737i
-0.032702-0.24785i
-0.033639-0.25225i
-5.8968e-13-9.6497e-29i
-0.033639+0.25225i
-0.032702+0.24785i
0.10244-0.075737i
0.27254-0.32306i
0.35231-0.15188i
0.31976+0.17216i
0.2041+0.27058i
0.10097+0.15381i
0.049209-0.010784i
-0.14025-0.086678i
-0.55881-0.0032193i
-0.90711+0.1204i
-0.88429+0.14807i
-0.51279+0.17674i
-0.030532+0.30272i
0.20194+0.37431i
-0.0037303+0.25456i
-0.35766+0.056267i
-0.491-0.06993i
-0.39946-0.11328i
-0.233-0.11363i
-0.085707-0.11874i
-0.00074828-0.13949i
0.10097-0.055393i
0.28041+0.1914i
0.38418+0.39448i
0.27541+0.36127i
0.05226+0.16941i
-0.12169-0.0067884i
-0.17443-0.066497i
-0.10965+0.0010231i
-1.8488e-13+0.10097i
0.067453+0.11365i
0.080897+0.010129i
0.066821-0.15781i
0.019622-0.31176i
-0.049513-0.37396i
-0.069438-0.29099i
0.0006178-0.088497i
0.10097+0.087403i
0.1565+0.12146i
0.16709+0.096404i
0.1603+0.11508i
0.14227+0.10404i
0.12465-0.010972i
0.11537-0.16488i
0.12148-0.26645i
0.20194-0.23152i
0.35338-0.071177i
0.38193-0.044401i
0.16981-0.29106i
-0.096367-0.47006i
-0.1985-0.27259i
-0.095695+0.12847i
0.10003+0.39727i
0.10097+0.29661i
-0.21996-0.15643i
-0.47994-0.51332i
-0.31122-0.3926i
0.10846+0.0035528i
0.42295+0.29261i
0.49938+0.32447i
0.35169+0.13984i
0.050486+4.3803e-13i
-0.2474+0.1098i
-0.30984+0.20406i
-0.063387+0.036677i
0.20721-0.067104i
0.22857+0.1859i
0.13545+0.51795i
0.14375+0.56913i
0.19426+0.29253i
0.17922-0.14269i
0.13478-0.40226i
0.11469-0.27321i
0.11912+0.018303i
0.12744+0.15801i
0.097217+0.12772i
0.0018187+0.048047i
-0.11322+0.041824i
-0.20091+0.15841i
-0.29072+0.24348i
-0.40536+0.15641i
-0.48792+0.01451i
-0.47116-0.011487i
-0.34656+0.10614i
-0.15353+0.29803i
0.062332+0.43172i
0.23013+0.40369i
0.23454+0.26005i
0.054692+0.10409i
-0.15142-0.031499i
-0.20941-0.13342i
-0.049014-0.16343i
0.24628-0.10815i
0.40389-1.1028e-28i
0.24628+0.10815i
-0.049014+0.16343i
-0.20941+0.13342i
-0.15142+0.031499i
0.054692-0.10409i
0.23454-0.26005i
0.23013-0.40369i
0.062332-0.43172i
-0.15353-0.29803i
-0.34656-0.10614i
-0.47116+0.011487i
-0.48792-0.01451i
-0.40536-0.15641i
-0.29072-0.24348i
-0.20091-0.15841i
-0.11322-0.041824i
0.0018187-0.048047i
0.097217-0.12772i
0.12744-0.15801i
0.11912-0.018303i
0.11469+0.27321i
0.13478+0.40226i
0.17922+0.14269i
0.19426-0.29253i
0.14341-0.56913i
0.13545-0.51795i
0.2276-0.19048i
0.20721+0.067104i
-0.053243-0.0090449i
-0.30984-0.20406i
-0.28242-0.2091i
0.10097+2.0325e-13i
0.66855+0.27211i
0.93669+0.35015i
0.61093+0.11298i
0.095018-0.15297i
-0.11362-0.13844i
-0.053339+0.095735i
0.033405+0.32098i
0.007686+0.3378i
-0.16243+0.084433i
-0.27719-0.23148i
-0.16638-0.37042i
-0.078947-0.34767i
-0.22682-0.28572i
-0.30946-0.24306i
-0.05736-0.23798i
0.31517-0.24377i
0.48129-0.21504i
0.28438-0.16078i
-0.19518-0.11171i
-0.52732-0.058286i
-0.38294-0.0030543i
-0.038732-0.014128i
0.11881-0.11583i
0.13961-0.20528i
0.18148-0.18558i
0.21105-0.062992i
0.16661+0.080673i
0.016488+0.097014i
-0.21885-0.068499i
-0.35926-0.22669i
-0.28674-0.18978i
-0.20194+1.0109e-28i
-0.28674+0.18978i
-0.35926+0.22669i
-0.21885+0.068499i
0.016488-0.097014i
0.16661-0.080673i
0.21105+0.062992i
0.18148+0.18558i
0.13961+0.20528i
0.11881+0.11583i
-0.038732+0.014128i
-0.38294+0.0030543i
-0.52732+0.058286i
-0.19518+0.11171i
0.28438+0.16078i
0.48129+0.21504i
0.31517+0.24377i
-0.05736+0.23798i
-0.30946+0.24306i
-0.22682+0.28572i
-0.078947+0.34767i
-0.16638+0.37042i
-0.27719+0.23148i
-0.16243-0.084433i
0.007686-0.3378i
0.033405-0.32098i
-0.053339-0.095735i
-0.11362+0.13844i
0.095018+0.15297i
0.61093-0.11298i
0.93669-0.35015i
0.66855-0.27211i
0.10097-2.0325e-13i
-0.28242+0.2091i
-0.30984+0.20406i
-0.053243+0.0090449i
0.20721-0.067104i
0.2276+0.19048i
0.13545+0.51795i
0.14341+0.56913i
0.19426+0.29253i
0.17922-0.14269i
0.13478-0.40226i
0.11469-0.27321i
0.11912+0.018303i
0.12744+0.15801i
0.097217+0.12772i
0.0018187+0.048047i
-0.11322+0.041824i
-0.20091+0.15841i
-0.29072+0.24348i
-0.40536+0.15641i
-0.48792+0.01451i
-0.47116-0.011487i
-0.34656+0.10614i
-0.15353+0.29803i
0.062332+0.43172i
0.2315+0.40404i
0.23454+0.26005i
0.048821+0.10514i
-0.15142-0.031499i
-0.19425-0.14143i
-0.049014-0.16343i
0.17905-0.091491i
0.20194-0.050486i
-0.11383-0.13335i
-0.35853-0.286i
-0.18178-0.39548i
0.060616-0.34025i
-0.035149-0.1122i
-0.26793+0.035624i
-0.32265-0.080187i
-0.21419-0.23608i
-0.069851-0.17978i
0.022369+0.021025i
0.0086769+0.17558i
-0.057445+0.12525i
-0.093039-0.14653i
-0.14597-0.3719i
-0.24927-0.30578i
-0.24377-0.071398i
-0.050718+0.1045i
0.10489+0.18484i
0.011942+0.20273i
-0.28341+0.15311i
-0.58067+0.051925i
-0.59335-0.048728i
-0.21434-0.12193i
0.21419-0.18144i
0.33809-0.23971i
0.24983-0.32232i
0.19007-0.3966i
0.25009-0.26092i
0.41193+0.14626i
0.52656+0.46985i
0.47321+0.3874i
0.40389+1.2407e-28i
0.47321-0.3874i
0.52656-0.46985i
0.41193-0.14626i
0.25009+0.26092i
0.19007+0.3966i
0.24983+0.32232i
0.33809+0.23971i
0.21419+0.18144i
-0.21434+0.12193i
-0.59335+0.048728i
-0.58067-0.051925i
-0.28341-0.15311i
0.011942-0.20273i
0.10489-0.18484i
-0.050718-0.1045i
-0.24377+0.071398i
-0.24927+0.30578i
-0.14597+0.3719i
-0.093039+0.14653i
-0.057445-0.12525i
0.0086769-0.17558i
0.022369-0.021025i
-0.069851+0.17978i
-0.21419+0.23608i
-0.32128+0.079845i
-0.26793-0.035624i
-0.047244+0.11431i
0.060616+0.34025i
-0.13+0.38873i
-0.35853+0.286i
-0.31593+0.16012i
1.9655e-13+0.10097i
0.39663+0.13201i
0.55983+0.14495i
0.32708+0.031347i
0.0048996-0.14219i
-0.07281-0.25183i
-0.022427-0.29031i
-0.065199-0.26007i
-0.21419-0.04951i
-0.37706+0.34212i
-0.36892+0.64574i
-0.11179+0.62096i
0.10122+0.29316i
0.018358-0.13225i
