0 correct,1 correct,2 correct
10,0,0
10,0,0
9,1,0
9,1,0
4,6,0
8,2,0
9,1,0
3,1,6
1,2,7
0,0,10
0,1,9
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
