0 correct,1 correct,2 correct
10,0,0
8,2,0
7,3,0
9,1,0
8,2,0
7,2,1
9,1,0
0,8,2
1,6,3
0,6,4
0,8,2
0,7,3
0,3,7
0,4,6
0,1,9
0,5,5
0,3,7
0,2,8
0,2,8
0,5,5
0,2,8
0,1,9
0,1,9
0,4,6
0,2,8
0,5,5
0,2,8
0,4,6
0,2,8
1,1,8
0,3,7
0,2,8
0,3,7
0,3,7
0,5,5
0,2,8
0,2,8
0,5,5
0,4,6
0,2,8
0,1,9
