0 correct,1 correct,2 correct
8,2,0
7,3,0
10,0,0
10,0,0
8,2,0
10,0,0
9,1,0
7,2,1
7,1,2
3,0,7
3,2,5
2,0,8
1,0,9
0,0,10
0,0,10
0,0,10
1,0,9
0,0,10
0,0,10
0,0,10
1,0,9
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
1,0,9
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
0,0,10
