0 correct,1 correct,2 correct
9,1,0
9,1,0
8,2,0
10,0,0
9,1,0
8,2,0
7,3,0
7,3,0
8,2,0
8,1,1
6,4,0
5,3,2
3,6,1
2,5,3
2,5,3
2,7,1
0,5,5
1,7,2
0,6,4
2,3,5
0,6,4
0,8,2
0,3,7
1,9,0
1,7,2
1,5,4
3,4,3
1,6,3
2,4,4
2,4,4
1,5,4
0,9,1
1,3,6
1,3,6
6,3,1
2,6,2
2,7,1
3,4,3
1,7,2
2,4,4
1,7,2
