0 correct,1 correct,2 correct
9,1,0
10,0,0
9,1,0
10,0,0
10,0,0
10,0,0
8,2,0
8,2,0
4,4,2
5,3,2
2,3,5
2,1,7
0,2,8
0,4,6
0,1,9
0,0,10
0,1,9
0,2,8
0,1,9
0,2,8
0,2,8
0,1,9
0,2,8
0,0,10
0,3,7
0,0,10
1,2,7
1,1,8
0,2,8
0,0,10
0,3,7
0,0,10
0,1,9
0,1,9
0,1,9
0,1,9
0,1,9
0,0,10
0,2,8
0,1,9
0,3,7
