0 correct,1 correct,2 correct
934,63,3
900,95,5
687,235,78
109,249,642
0,28,972
0,4,996
0,3,997
0,1,999
0,1,999
0,0,1000
0,0,1000
0,1,999
0,1,999
0,1,999
0,0,1000
0,0,1000
0,3,997
